Genes,iPSC.BIO2006152.00150nM,iPSC.BIO2059811.00870nM,iPSC.BIO2135644.01000nM,iPSC.BIO2136770.00300nM,iPSC.BIO1949634.03000nM,iPSC.BIO2060573.03000nM,iPSC.BIO2070692.01680nM
BTBD10,0,0,0,0,0.176780523066329,0,0
SCAMP4,0,0,0,0,0.176599867056407,0,0
C11orf68,0,0,0,0,0.176,0,0
NT5DC3,0,0,0.176,0,0,0,0
PVR,0,0,0,0.176,0,0,0
TEX30,0,0,0,0,0.176,0,0
MALT1,0,0,0,0,0.17548864816121,0,0
AC008014.1,0,0,0.17542083845926,0,0,0,0
VPS52,0,0,0,0,0.175396696969018,0,0
MYOZ3,0,0,0,0,0.175086530943851,0,0
FAM86B1,0,0,0.175079931615932,0,0,0,0
ZNF182,0,0.175075613101845,0,0,0,0,0
ABCA11P,0,0.175,0,0,0,0,0
FAXC,0,0,0,0,0.175,0,0
PRKRIP1,0,0,0,0,0.175,0,0
SH2D3A,0,0,0.175,0,0,0,0
SLC39A13,0,0,0.175,0,0,0,0
APLP1,0,0,0,0,0.174,0,0
BACE2,0,0,0,0,0.174,0,0
C2orf76,0,0,0.174,0,0,0,0
COX4I1,0,0,0,0,0.174,0,0
PHLPP2,0,0,0,0,0.174,0,0
RNF216P1,0,0,0,0,0.174,0,0
ZNF76,0,0,0,0,0.173935120021939,0,0
BABAM2,0,0,0,0,0.173334492206365,0,0
BRPF1,0,0,0,0,0.173,0,0
CD72,0.173,0,0,0,0,0,0
INO80B-WBP1,0,0,0,0,0.173,0,0
OGFRL1,0,0,0,0,0.173,0,0
SMG5,0,0,0,0,0.173,0,0
EDIL3,0,0,0.172937755608384,0,0,0,0
BRAP,0,0,0,0,0.172844401668725,0,0
LOXL3,0,0,0.172805758435487,0,0,0,0
NANOGP1,0,0,0,0.172672286679272,0,0,0
ZCCHC14,0,0.172589295764366,0,0,0,0,0
VEGFB,0,0,0,0,0.172574414769606,0,0
NOC2L,0,0,0,0,0.172519331231935,0,0
SSX2IP,0,0,0,0,0.172335114546886,0,0
SNHG25,0,0.172009274216265,0,0,0,0,0
GIGYF2,0,0,0,0,0.172,0,0
MOCOS,0.172,0,0,0,0,0,0
MOCS1,0,0,0,0,0.172,0,0
RHBDL3,0,0,0,0,0.172,0,0
ZNF771,0,0,0,0,0.171318813597273,0,0
ZSWIM7,0,0,0,0,0.171145070448224,0,0
SLC36A4,0,0,0,0,0.171065220269474,0,0
AP003108.2,0,0,0,0,0.171,0,0
TRDMT1,0,0,0,0,0.171,0,0
KIF7,0,0.17089201290423,0,0,0,0,0
SLC25A25,0,0,0,0,0.170808372056096,0,0
PPP2R2B,0,0,0,0,0.17049787017673,0,0
CCDC112,0,0,0,0,0.170429168508743,0,0
FOXO1,0,0,0,0,0.17028076624135,0,0
FECH,0,0,0,0,0.170177847116351,0,0
DPY19L4,0,0,0,0,0.17,0,0
HERPUD2,0,0,0,0,0.17,0,0
LCORL,0,0.17,0,0,0,0,0
F3,0,0.169,0,0,0,0,0
FAM149A,0,0,0.169,0,0,0,0
GABRA3,0,0,0,0,0.169,0,0
GLUL,0,0,0,0,0.169,0,0
GPR137,0,0,0,0,0.169,0,0
N4BP2,0,0,0,0,0.169,0,0
ARHGEF2,0,0,0,0,0.168675966971156,0,0
ARID1B,0,0,0,0,0.168352687252403,0,0
DKK3,0,0,0,0,0.168185760597392,0,0
ABCC10,0,0,0,0,0.168,0,0
ADNP,0,0,0,0,0.168,0,0
CDK5RAP3,0,0,0,0,0,0,0.168
YAP1,0,0,0,0,0.168,0,0
SNX16,0,0.167497845324049,0,0,0,0,0
CDR2L,0,0,0.167453535201294,0,0,0,0
PKN2,0,0,0,0,0.167081658022047,0,0
NFATC3,0,0,0,0,0.167,0,0
RPP38,0,0,0,0,0.167,0,0
TTC12,0,0,0,0,0.167,0,0
ZMYND8,0,0,0,0,0.167,0,0
DBF4,0,0.16671970695468,0,0,0,0,0
AC010186.2,0,0,0,0,0.166693634644451,0,0
NACA,0,0,0,0,0.166583522376501,0,0
DDX17,0,0,0.166091602325405,0,0,0,0
FADS3,0,0,0,0,0.166,0,0
HLA-DPB2,0,0,0,0,0.166,0,0
KMT2E,0,0.166,0,0,0,0,0
PEX26,0,0,0,0,0.166,0,0
PRDM10,0,0,0,0,0.166,0,0
PRDM11,0,0,0,0,0.166,0,0
RAB29,0,0,0,0,0.166,0,0
ELP4,0,0,0.165797995776843,0,0,0,0
ARL17B,0,0,0,0,0.165564156605759,0,0
NBPF15,0,0,0.16522636828609,0,0,0,0
ASPH,0,0.165,0,0,0,0,0
BOLA3,0,0,0,0,0.165,0,0
CHRNB1,0,0,0,0,0.165,0,0
EPHA1,0,0,0,0,0.165,0,0
MARF1,0,0,0,0,0.165,0,0
RANBP17,0,0,0,0,0.165,0,0
ZNF652,0,0.165,0,0,0,0,0
SPPL3,0,0,0,0,0.164439695324658,0,0
TCAF1,0,0,0.164302449624771,0,0,0,0
FBLN2,0,0,0,0,0.164,0,0
OGT,0,0,0.164,0,0,0,0
SNX25,0,0,0,0,0.164,0,0
MECR,0,0.163017442781542,0,0,0,0,0
ARHGEF18,0.163,0,0,0,0,0,0
MCOLN1,0,0,0,0,0.163,0,0
TMEM218,0.163,0,0,0,0,0,0
ARMCX5-GPRASP2,0,0,0,0,0.162590292183684,0,0
ENTPD4,0,0,0,0,0.162478360837498,0,0
SNIP1,0,0,0,0,0.162456621562285,0,0
LINC01881,0,0,0,0,0.1621090784563,0,0
CAMK1,0,0,0,0,0.162,0,0
MANBA,0,0,0,0,0.162,0,0
TLCD5,0,0,0,0,0.162,0,0
TYSND1,0,0.162,0,0,0,0,0
FAM86DP,0,0,0,0,0.161913348390724,0,0
AC009403.1,0,0,0,0,0.161875988521676,0,0
AC073585.1,0,0,0.161745787453077,0,0,0,0
OCEL1,0,0.16168825927084,0,0,0,0,0
TLK2,0,0,0,0,0.161023979280497,0,0
SRF,0,0,0,0,0.161,0,0
ZSCAN10,0,0,0,0,0.161,0,0
TRIML2,0,0,0,0,0.160822082556702,0,0
CEP78,0,0,0,0,0.160591002143731,0,0
EIF2AK4,0,0,0.160046260230035,0,0,0,0
ANKRD27,0,0,0,0,0.16,0,0
CELF5,0,0,0,0,0.16,0,0
EDC3,0,0,0,0,0,0.16,0
SH3BP1,0,0,0,0,0,0.16,0
SYMPK,0,0,0,0,0,0.16,0
TRIM2,0,0,0,0,0.16,0,0
JAZF1,0,0,0,0,0,0.159614227407754,0
ROBO1,0,0,0,0,0.159585183532914,0,0
ATP9B,0,0,0,0,0.159194704733024,0,0
LINC00458,0,0,0,0,0.159,0,0
NAP1L4,0,0,0,0,0.159,0,0
RAN,0,0,0.159,0,0,0,0
RBFOX3,0,0,0.159,0,0,0,0
RETSAT,0,0,0,0,0.159,0,0
MYL12A,0,0,0,0,0.158,0,0
RACK1,0,0,0.158,0,0,0,0
TMEM258,0,0,0,0,0.158,0,0
TNIK,0,0,0,0,0.158,0,0
TSGA10,0,0,0,0,0,0.158,0
ZNF468,0,0,0,0,0.158,0,0
VEZF1,0,0,0,0,0.15789137364043,0,0
KDM5D,0,0,0,0,0.157182299599857,0,0
RAD54L2,0,0,0,0,0.157171582501442,0,0
CEP250,0,0,0,0,0.157,0,0
CHST9,0,0,0,0,0.157,0,0
RPLP0,0,0,0,0,0.157,0,0
SETDB1,0,0,0,0,0.157,0,0
THAP5,0,0,0,0,0.157,0,0
TMEM67,0,0,0,0,0.157,0,0
RAD54B,0,0.156972678799776,0,0,0,0,0
GNG12,0,0,0,0,0.156681770849241,0,0
DGCR6L,0,0,0,0,0.156380593599476,0,0
C1orf131,0,0.156,0,0,0,0,0
MTHFSD,0,0.156,0,0,0,0,0
NR1H2,0,0,0,0.156,0,0,0
POC1B,0,0,0,0,0.156,0,0
SIRT7,0,0.156,0,0,0,0,0
SNHG4,0,0,0,0,0.156,0,0
YTHDF1,0,0,0,0,0.156,0,0
ZNF550,0,0,0,0,0.156,0,0
ZNF638,0,0,0,0,0.156,0,0
ZDHHC16,0,0,0,0,0.155976329358542,0,0
SMG7,0,0,0,0,0.155628303496584,0,0
TMX3,0,0,0,0,0.155469600464655,0,0
IMPDH1,0,0,0,0,0.15508192353477,0,0
BAHD1,0,0.155,0,0,0,0,0
TTLL7,0,0,0,0,0.155,0,0
ZNF749,0,0,0,0.155,0,0,0
TMEM69,0,0,0,0,0.15474386630491,0,0
HIF3A,0,0,0,0,0.154469317566375,0,0
PPIP5K1,0,0,0,0,0.154221312934662,0,0
CCDC28B,0,0.154,0,0,0,0,0
GAK,0,0,0,0,0.154,0,0
MEN1,0,0,0,0,0.154,0,0
MRPS22,0,0,0,0.154,0,0,0
NCOA7,0,0,0,0.154,0,0,0
TMX2,0,0,0,0,0.154,0,0
GDF11,0,0,0,0,0.153698283676699,0,0
AL354821.1,0,0,0.153614045322412,0,0,0,0
MAPK7,0,0.153342971691087,0,0,0,0,0
UBE2A,0,0.153222127694561,0,0,0,0,0
PSTK,0,0,0,0,0.153168199832354,0,0
FAM76B,0,0,0,0,0.153,0,0
GIPC1,0,0,0,0,0.153,0,0
LRCH3,0,0,0,0,0.153,0,0
TEDC1,0,0,0,0,0.153,0,0
AC044860.1,0,0,0,0,0,0.152374886033401,0
CHN1,0,0,0,0,0.15209851290428,0,0
AC141586.1,0,0,0,0,0,0.152072385219244,0
AMDHD2,0,0,0,0,0.152,0,0
GBF1,0,0,0,0,0.152,0,0
MAP3K3,0,0.152,0,0,0,0,0
PARN,0,0,0.152,0,0,0,0
TMEM164,0,0,0,0,0.152,0,0
TRIM3,0,0,0,0,0.152,0,0
THTPA,0,0.151826054951625,0,0,0,0,0
PRPF18,0,0,0,0,0,0.15134673454544,0
CARMIL2,0,0,0,0,0.151,0,0
CYBRD1,0,0,0,0,0.151,0,0
DHX30,0,0,0,0,0.151,0,0
PAFAH2,0,0,0,0,0.151,0,0
RAB4A,0,0,0.151,0,0,0,0
PIGL,0,0,0,0,0.150970223635315,0,0
THEM4,0,0,0,0,0.150714779681069,0,0
ZNF253,0,0,0,0,0.150588597130091,0,0
KRIT1,0.15,0,0,0,0,0,0
LINC01844,0,0,0,0,0,0.15,0
MORF4L2,0,0,0,0,0.15,0,0
SCN8A,0,0,0,0,0.15,0,0
ZNF341,0,0,0,0,0.15,0,0
ITGB3BP,0,0,0,0,0.149867292040378,0,0
DHCR7,0,0,0,0,0.149541629888001,0,0
TAF1,0,0,0,0,0.149334623685421,0,0
LINC00960,0,0,0,0,0.149282529400419,0,0
ZNF746,0,0.149163017124365,0,0,0,0,0
TIAL1,0,0,0,0,0.149103700615778,0,0
BUD23,0,0,0,0,0.149,0,0
KAT6A,0,0,0,0,0.149,0,0
SLFN12,0,0,0,0.149,0,0,0
TMEM39A,0,0,0,0,0.149,0,0
GNPDA1,0,0,0,0,0.148911380386129,0,0
GLE1,0,0,0,0,0.14821038963499,0,0
SUFU,0,0,0,0,0.148132462939129,0,0
CEP104,0,0,0,0,0,0.148,0
HTRA2,0,0,0,0,0.148,0,0
RESF1,0,0,0,0,0.148,0,0
STAP2,0,0,0,0,0.148,0,0
TRIM11,0,0,0,0,0.148,0,0
YEATS2,0,0,0,0,0.148,0,0
YIPF1,0,0,0,0,0.148,0,0
ZNF480,0,0.147868631545573,0,0,0,0,0
STAT6,0,0,0,0,0.147428035361207,0,0
NSFL1C,0,0,0,0,0.147364401094507,0,0
MED7,0,0,0,0,0.14709249194442,0,0
AC105942.1,0,0,0,0,0.147,0,0
CSPG5,0,0,0,0,0,0.147,0
CTPS1,0,0,0,0,0,0.147,0
EDRF1,0,0,0,0,0.147,0,0
ERVK3-1,0,0,0.147,0,0,0,0
EXTL3,0,0,0,0,0.147,0,0
GLMP,0,0,0,0,0.147,0,0
LYPD6,0,0.147,0,0,0,0,0
MEF2A,0,0,0,0,0.147,0,0
GET1,0,0,0,0,0.14664897473976,0,0
ABRAXAS2,0,0,0,0.146,0,0,0
AC131160.1,0,0,0,0,0.146,0,0
CALU,0,0,0,0,0.146,0,0
CENPE,0,0,0,0,0.146,0,0
KIAA1217,0,0,0,0,0.146,0,0
METTL1,0,0,0,0,0.146,0,0
SLC35A2,0,0.146,0,0,0,0,0
SLC6A9,0,0.146,0,0,0,0,0
WDR81,0,0,0.146,0,0,0,0
ETV1,0,0,0,0,0.145828330746166,0,0
METTL18,0,0,0,0,0.145567786883362,0,0
SKA3,0,0,0,0,0.14548284202559,0,0
AC016582.3,0,0,0,0,0.14546161076109,0,0
NDUFAF2,0,0,0,0,0.145382472706684,0,0
BCLAF1,0,0,0,0,0.145,0,0
DNAJC4,0,0,0,0.145,0,0,0
HNRNPH3,0,0,0,0,0.145,0,0
MKS1,0,0,0,0,0,0.145,0
NUB1,0,0,0,0,0.145,0,0
PRXL2C,0,0.145,0,0,0,0,0
SLC25A23,0,0,0,0,0.145,0,0
TMEM245,0,0,0,0,0.145,0,0
USB1,0,0,0,0,0.145,0,0
ZC3HC1,0,0,0,0,0.145,0,0
ZDHHC12,0,0,0,0,0.145,0,0
AC012146.1,0,0,0.144827779810393,0,0,0,0
ZSCAN21,0,0,0,0,0.144478333848486,0,0
DNAJC14,0,0.144,0,0,0,0,0
ELOVL1,0,0,0,0,0.144,0,0
IFT27,0,0,0,0,0,0,0.144
MAT2B,0,0,0,0,0.144,0,0
PSPH,0,0,0,0,0.144,0,0
STXBP2,0,0,0,0,0.144,0,0
TTL,0,0.144,0,0,0,0,0
VPS11,0,0,0,0,0.144,0,0
ANAPC1P1,0,0,0.143680264223302,0,0,0,0
AC020909.1,0,0,0,0,0.143,0,0
DPH7,0,0,0,0,0.143,0,0
KIAA2026,0,0,0,0,0,0.143,0
PRR14,0,0,0,0,0.143,0,0
RANBP10,0,0,0,0,0.143,0,0
SBF2,0,0,0,0,0.143,0,0
SLC38A9,0,0.143,0,0,0,0,0
SPAST,0,0,0,0,0.143,0,0
STAG3L4,0,0,0,0,0.143,0,0
RBM15,0,0,0,0,0.142759709968838,0,0
TLE3,0,0.142736281082825,0,0,0,0,0
KIAA1671,0,0,0,0,0.142552235485527,0,0
PSMG4,0,0,0,0,0.142170834165129,0,0
AC108010.1,0,0,0.142,0,0,0,0
C16orf70,0,0,0,0,0.142,0,0
ING4,0,0,0,0,0.142,0,0
MTERF4,0,0,0.142,0,0,0,0
UBAP2,0,0,0,0,0.142,0,0
NFYC,0,0.141962363582752,0,0,0,0,0
PLP1,0,0,0,0,0.141928849381263,0,0
FHOD1,0,0,0,0,0.141823445073121,0,0
BMP2K,0,0.141688693583963,0,0,0,0,0
ARL5B,0,0,0,0,0.141279207110077,0,0
DNAL1,0,0,0,0,0.141268483010782,0,0
MEIS3,0,0.141,0,0,0,0,0
OPTC,0,0.141,0,0,0,0,0
PQBP1,0.141,0,0,0,0,0,0
SCARA3,0,0,0,0.141,0,0,0
TM7SF2,0,0,0,0,0.141,0,0
HOMER2,0,0,0,0,0.140958908864313,0,0
PIGW,0,0,0,0,0.140820363440756,0,0
C2orf49,0,0.14,0,0,0,0,0
COPS3,0,0,0,0,0.14,0,0
E2F7,0,0,0,0,0.14,0,0
OSBPL10,0,0,0,0,0.14,0,0
TVP23C-CDRT4,0,0,0,0,0.14,0,0
ZFP1,0,0,0,0.14,0,0,0
CC2D2A,0,0,0,0,0.139,0,0
CNST,0,0.139,0,0,0,0,0
MARCHF3,0,0,0,0,0.139,0,0
PDIK1L,0,0,0.139,0,0,0,0
PREPL,0,0,0,0,0.139,0,0
SRP9,0,0,0,0,0.139,0,0
ZMYM3,0,0,0,0,0.139,0,0
TRMT13,0,0,0,0,0.138769501407031,0,0
NSUN5P2,0,0,0.138720783724671,0,0,0,0
PPP1R21,0,0,0,0,0,0.138701781422591,0
CCNJ,0,0.138526112421333,0,0,0,0,0
ZNF486,0,0,0,0,0.138247365755049,0,0
AC005324.4,0,0.138,0,0,0,0,0
APMAP,0,0,0,0,0.138,0,0
CEP128,0,0,0,0,0.138,0,0
MSL1,0,0,0.138,0,0,0,0
MYO5B,0,0.138,0,0,0,0,0
NR2C1,0,0,0,0,0.138,0,0
PHF10,0,0,0,0,0.138,0,0
RHNO1,0,0,0,0,0.138,0,0
RIMS3,0,0,0,0,0,0,0.138
RPTOR,0,0,0,0,0.138,0,0
ZNF562,0,0,0,0,0.138,0,0
NUDCD3,0,0,0,0,0.137951978166304,0,0
MARVELD3,0,0,0,0,0.137570774093694,0,0
UBR2,0,0.13731603831114,0,0,0,0,0
FAR2P3,0,0,0,0,0.137263748418374,0,0
ERCC6,0,0.137,0,0,0,0,0
FNTA,0,0,0,0,0.137,0,0
MPND,0,0,0,0,0.137,0,0
NFATC4,0,0,0,0.137,0,0,0
NIT2,0,0,0,0,0.137,0,0
NR2C2AP,0,0,0,0,0.137,0,0
PDE9A,0,0,0,0,0.137,0,0
RNF121,0,0,0,0,0.137,0,0
SERINC5,0,0,0,0,0.137,0,0
TMCO3,0,0,0,0,0.137,0,0
DTNB,0,0,0,0,0.136766468956761,0,0
CLCN3,0,0,0,0,0,0,0.1363109252662
AGRN,0,0,0,0,0.136,0,0
CIT,0,0,0,0,0.136,0,0
FHL2,0,0,0,0,0.136,0,0
PRDM14,0,0,0,0,0.136,0,0
RTN3,0,0,0,0,0.136,0,0
SIDT2,0,0,0.136,0,0,0,0
SLC27A4,0,0,0,0,0.136,0,0
ST8SIA2,0,0,0,0,0.136,0,0
SART3,0,0,0.135467913005564,0,0,0,0
ZUP1,0,0,0,0,0.135147295160652,0,0
ALDH4A1,0,0,0,0,0.135,0,0
GALNT7,0,0,0,0,0,0.135,0
ITM2A,0.135,0,0,0,0,0,0
ITPRID2,0.135,0,0,0,0,0,0
NDUFV1,0,0.135,0,0,0,0,0
PALD1,0,0,0,0,0.135,0,0
SCARB1,0,0,0,0,0,0,0.135
TTYH1,0,0,0,0,0,0,0.135
UCHL5,0,0,0,0,0.135,0,0
ZNF256,0,0,0,0,0.135,0,0
SPOP,0,0.13493248615272,0,0,0,0,0
PRKD3,0,0,0,0,0.134638272378732,0,0
ATF7IP,0,0.134559566697985,0,0,0,0,0
ZNF121,0,0,0,0,0.134414324717041,0,0
MYO1B,0,0,0,0,0.134343701551805,0,0
AKIP1,0,0.134,0,0,0,0,0
BHLHB9,0,0,0.134,0,0,0,0
ENTPD1-AS1,0,0,0,0,0.134,0,0
MTHFR,0,0,0,0,0.134,0,0
PHF19,0,0,0,0,0,0,0.134
RAD51C,0,0,0.134,0,0,0,0
REXO5,0,0,0.134,0,0,0,0
SMG1,0,0.133735289426983,0,0,0,0,0
AC244669.1,0,0,0.133715670095939,0,0,0,0
NABP2,0,0,0,0,0.133712707490476,0,0
NAA16,0,0,0.133712325588406,0,0,0,0
AC107871.1,0,0,0,0,0.133,0,0
CDK8,0,0.133,0,0,0,0,0
EOGT,0,0,0,0,0.133,0,0
FAM120B,0,0,0,0,0.133,0,0
GAL3ST3,0,0,0,0,0.133,0,0
MIOS,0,0,0.133,0,0,0,0
SNX11,0,0,0,0,0.133,0,0
ZSCAN32,0,0,0,0,0.133,0,0
ZW10,0,0,0,0,0.133,0,0
FNBP4,0,0,0,0,0.132759917350985,0,0
LUZP1,0,0,0,0,0.132623337293606,0,0
FBLN1,0,0,0,0,0.132192465979538,0,0
ALDH16A1,0,0,0.132,0,0,0,0
AQR,0,0,0,0,0.132,0,0
C18orf54,0,0.132,0,0,0,0,0
CCDC138,0,0,0,0,0.132,0,0
DUSP11,0,0,0,0,0.132,0,0
FDPS,0,0,0,0,0.132,0,0
KIRREL1,0,0,0,0,0.132,0,0
NPDC1,0,0,0,0,0.132,0,0
PPA2,0,0,0.132,0,0,0,0
SIX4,0,0,0,0,0.132,0,0
TMEM94,0,0,0,0,0.132,0,0
TMEM98,0,0.132,0,0,0,0,0
TPST1,0,0,0.132,0,0,0,0
UBE3A,0,0,0,0,0.132,0,0
USP48,0,0.132,0,0,0,0,0
LIN28B,0,0,0,0,0.131987369661917,0,0
GGT7,0,0,0,0,0.131266191173118,0,0
APLF,0,0.131,0,0,0,0,0
CCDC25,0,0,0.131,0,0,0,0
CNOT9,0,0,0,0,0.131,0,0
HINT1,0,0,0,0,0,0.131,0
MMACHC,0,0,0,0,0.131,0,0
TMEM129,0.131,0,0,0,0,0,0
TMEM25,0,0,0,0,0.131,0,0
DEAF1,0,0,0,0,0,0.130607877920613,0
TMEM128,0,0,0,0,0.130595685802124,0,0
AC105036.3,0,0,0,0.130198636797711,0,0,0
HMGCS1,0,0,0,0,0.13,0,0
PACC1,0,0,0,0,0.13,0,0
SCRN2,0,0,0,0,0,0.13,0
SNHG15,0,0,0,0,0.13,0,0
TMEM167B,0,0,0,0,0.13,0,0
ZNF106,0,0,0,0,0.13,0,0
ZNF33B,0,0.13,0,0,0,0,0
FKBP14,0,0,0,0,0.129641711292944,0,0
GPATCH2,0,0,0,0,0.12950396453586,0,0
DTX2,0,0,0,0,0.129056601320217,0,0
AC023509.1,0,0,0,0,0.129,0,0
ADIPOR2,0,0.129,0,0,0,0,0
CABIN1,0,0.129,0,0,0,0,0
ISOC2,0,0.129,0,0,0,0,0
PRXL2B,0,0.129,0,0,0,0,0
SH3BP5,0,0.129,0,0,0,0,0
UBR4,0,0,0.129,0,0,0,0
COASY,0,0,0,0,0.128895169250707,0,0
DUSP22,0,0,0,0,0.128748639219736,0,0
CCNL2,0,0,0.128726945209114,0,0,0,0
FUNDC1,0,0,0,0,0.128532216798967,0,0
ZNF107,0,0,0,0,0.128212198256671,0,0
CD151,0,0,0,0,0,0.128,0
FGD5,0,0,0,0,0.128,0,0
GALNT13,0.128,0,0,0,0,0,0
GEN1,0,0,0,0,0.128,0,0
HEATR3,0,0,0,0,0.128,0,0
JMJD7,0,0,0,0,0.128,0,0
NLGN3,0,0,0.128,0,0,0,0
RBPJ,0,0,0,0,0,0.128,0
RDH11,0,0,0,0,0.128,0,0
SLC1A6,0,0,0,0,0.128,0,0
TJP1,0,0,0,0,0.128,0,0
RPL6,0,0,0,0,0,0.127830083442601,0
SPRED1,0,0,0,0,0.127825803693142,0,0
CCSER2,0,0,0,0,0.127649276866109,0,0
PTBP3,0,0,0,0,0.127481561987662,0,0
NUDT1,0.127299891441406,0,0,0,0,0,0
NSD1,0,0.12717584794955,0,0,0,0,0
ESRP2,0,0,0,0,0.127,0,0
FOSL1,0,0,0,0,0.127,0,0
KIAA0556,0,0,0,0,0.127,0,0
MAPK14,0,0,0.127,0,0,0,0
NAP1L1,0,0,0,0,0.127,0,0
PHKA1,0,0.127,0,0,0,0,0
PLXNB1,0,0,0,0,0.127,0,0
ZNF148,0,0,0,0,0.127,0,0
SLC39A10,0,0,0,0,0.126945130071607,0,0
HELLS,0,0,0,0,0.126893862508598,0,0
LAMP2,0,0,0,0,0,0.126869594141143,0
MAPKAPK2,0,0,0,0,0.126727028425264,0,0
RFX5,0,0.126703297751092,0,0,0,0,0
TMEM161B,0,0.126156705658429,0,0,0,0,0
DTX2P1-UPK3BP1-PMS2P11,0,0,0,0,0.126152165634187,0,0
C15orf39,0,0.12613177955329,0,0,0,0,0
B3GALNT2,0,0,0,0.126,0,0,0
CDK19,0,0,0,0,0.126,0,0
GGA3,0,0,0,0,0.126,0,0
GIT2,0,0.126,0,0,0,0,0
PABPC4,0,0,0,0,0.126,0,0
RNASEK,0,0,0,0,0.126,0,0
SFMBT1,0,0,0.126,0,0,0,0
UBXN11,0,0.126,0,0,0,0,0
ZNF329,0,0.126,0,0,0,0,0
EXOG,0,0,0,0,0.125704669965313,0,0
CAST,0,0,0.125649999034769,0,0,0,0
OPTN,0,0,0,0,0,0.125636273014136,0
DOCK7,0,0,0.125601245220053,0,0,0,0
ZNF718,0,0,0,0,0.125517134983822,0,0
UBXN4,0,0,0,0,0.125378672123986,0,0
CPS1,0,0,0,0,0,0.125195211444598,0
DGLUCY,0,0,0,0,0.125095817898495,0,0
TRRAP,0,0,0,0,0.125059018965762,0,0
CTNNBIP1,0,0,0,0,0.12505322578289,0,0
IFT172,0,0,0.125,0,0,0,0
NPHP3-ACAD11,0,0,0,0,0.125,0,0
PGS1,0,0,0.125,0,0,0,0
POLI,0,0,0.125,0,0,0,0
RPL41,0,0,0,0,0.125,0,0
SH3KBP1,0,0,0,0,0.125,0,0
SHISAL2B,0,0,0,0,0.125,0,0
ZNF607,0,0,0,0,0.125,0,0
ZNF90,0,0,0,0,0.125,0,0
RAD17,0,0,0,0,0.124506108692451,0,0
ELOVL6,0,0,0.124485118233762,0,0,0,0
ATR,0,0,0,0,0.124199441264917,0,0
COPS7A,0,0,0,0,0.12403215501277,0,0
KMT2D,0,0,0,0,0.124000244113583,0,0
AL441992.3,0,0,0.124,0,0,0,0
ALKBH3,0,0,0,0,0.124,0,0
CEP192,0,0,0,0,0.124,0,0
DCAF6,0,0,0,0,0,0.124,0
ERAL1,0,0,0,0,0.124,0,0
FNIP1,0,0,0,0.124,0,0,0
GAS2L1,0,0,0,0,0.124,0,0
NUF2,0,0,0,0,0.124,0,0
QPCTL,0,0,0,0,0.124,0,0
RCE1,0,0,0,0,0,0.124,0
ROGDI,0,0,0,0,0.124,0,0
SLC25A15,0,0,0,0,0.124,0,0
TPM1,0,0,0,0,0.124,0,0
TRAM2,0,0,0,0,0.124,0,0
TRIP11,0,0,0,0,0.124,0,0
TMEM11,0,0,0,0,0.123706750249443,0,0
RAB4B,0,0.123389629200721,0,0,0,0,0
ALG3,0,0,0,0,0.123339817986908,0,0
NELFE,0,0,0,0,0.123025641140757,0,0
C19orf54,0,0.123,0,0,0,0,0
C2orf74,0,0,0,0,0.123,0,0
DNAJC21,0,0,0.123,0,0,0,0
DRAXIN,0,0,0,0,0.123,0,0
GALT,0,0,0,0,0.123,0,0
GNAS,0.123,0,0,0,0,0,0
HNRNPLL,0,0,0,0,0.123,0,0
MARK1,0,0,0,0,0.123,0,0
MPP7,0,0,0,0,0.123,0,0
RBM4,0,0,0,0,0.123,0,0
RGS14,0,0,0,0,0.123,0,0
RNF167,0,0,0,0,0.123,0,0
TAPBP,0,0,0,0,0.123,0,0
UBE2C,0,0,0,0,0.123,0,0
WIPF2,0,0,0,0,0.123,0,0
CREB3L4,0,0,0.122,0,0,0,0
CTDSP2,0,0,0,0,0.122,0,0
DNMT1,0,0,0,0,0.122,0,0
EMC1,0,0.122,0,0,0,0,0
MAPK13,0,0,0,0,0,0.122,0
PANK2,0,0.122,0,0,0,0,0
PLEKHG2,0,0,0.122,0,0,0,0
RBMS2,0,0,0,0,0.122,0,0
RNF2,0,0,0,0,0.122,0,0
SETMAR,0,0.122,0,0,0,0,0
SMARCAL1,0,0,0,0,0.122,0,0
SZRD1,0,0.122,0,0,0,0,0
TMEM87B,0.122,0,0,0,0,0,0
SEL1L3,0,0.121922768222234,0,0,0,0,0
MIDN,0,0,0,0,0.121304514531253,0,0
NQO2,0,0,0,0,0.121301978721111,0,0
THAP4,0,0,0,0,0.121278075602926,0,0
AFTPH,0,0,0,0,0.121237423831798,0,0
ZNF670,0,0.121059444998167,0,0,0,0,0
AP3M1,0,0,0,0,0.121,0,0
B4GALT4,0,0.121,0,0,0,0,0
ERI1,0,0,0.121,0,0,0,0
GRIPAP1,0,0,0,0,0.121,0,0
JARID2,0,0.121,0,0,0,0,0
WASHC2C,0,0,0,0,0.121,0,0
ZER1,0,0,0,0,0.121,0,0
FMR1,0,0.120750661345337,0,0,0,0,0
SMG6,0,0,0,0,0.120503587608253,0,0
PIGK,0,0,0,0,0.120401419950391,0,0
SAT2,0,0,0,0,0.120229220553469,0,0
ARHGEF1,0,0,0,0,0.12,0,0
CARD11,0,0,0.12,0,0,0,0
CCNT1,0,0,0,0,0.12,0,0
FMNL3,0,0,0,0,0.12,0,0
NMRK1,0,0,0,0,0.12,0,0
